ecoregions,month,OBJECTID,ECO_NAME,BIOME_NUM,BIOME_NAME,REALM,ECO_BIOME_,NNH,ECO_ID,SHAPE_LENG,SHAPE_AREA,NNH_NAME,COLOR,COLOR_BIO,COLOR_NNH,LICENSE,geometry,occurrences,norm_occurrences
12,5,13.0,Alberta-British Columbia foothills forests,5.0,Temperate Conifer Forests,Nearctic,NE05,2,345,62.3338211208,17.1336393373,Nature Could Reach Half Protected,#5DAD4C,#458970,#7BC141,CC-BY 4.0,"MULTIPOLYGON (((-119.53978762899999 55.81661188700008, -118.86739211899999 55.686395889000096, -119.03780881399996 55.54777383300001, -118.24373646799995 55.48203417500008, -118.68316646399984 55.37932257300014, -119.95364209299998 55.52825038600014, -120.12089060799991 55.17179986500008, -120.06817812999998 54.89795508100019, -119.62222113099989 54.731554592000066, -118.91010977199994 54.820980673000065, -118.48535182199993 54.60334981500017, -117.39824743699995 54.732896077000134, -117.31861048699994 54.58916385000015, -117.18357170099989 54.66563098800003, -117.12757125299987 54.424634484000194, -116.81994668899995 54.37209802700016, -116.39312844699998 54.52753872500017, -116.55222180899983 54.67886611200015, -116.21134956599997 54.76446089800015, -116.75264950799993 54.91502102600015, -116.83734204399997 55.10965440100017, -116.00875149499996 55.058009919000085, -116.12988187099995 55.20443272800014, -115.99909185599995 55.295258923000176, -115.86501401299995 55.16194557100005, -115.72238895199996 55.26132920200007, -115.32753074099998 55.14985278500012, -115.06519260699997 55.3539272860001, -114.33965247499998 55.170981117, -115.48634991199998 54.202689295000084, -116.29425002299996 54.23709381000003, -115.85375023399985 54.06409259100013, -115.37641094399987 54.13193820300006, -115.17983360899984 53.91699730600004, -115.43607354299996 53.869410930000015, -114.99323091899998 53.71000575500017, -115.32729402799987 53.799853308000195, -115.45761176399992 53.63345087500011, -114.93633336199997 53.502713672000084, -114.81632071199999 53.02067127099997, -114.25647737899999 52.96643438900003, -114.91860198599989 52.398029678, -114.96366943399994 52.16681254100013, -114.71024993299994 52.00668241000011, -114.81778092299993 51.80268605800018, -114.57002929499987 51.66671630600018, -114.56228667999989 51.151759196000114, -114.34969444799992 50.943853368000134, -114.42842991799995 50.54758946500016, -114.69577778699994 50.616823605000036, -114.70738445299997 50.94000813800017, -115.17064705299993 51.288891672000034, -115.45243060299993 51.79911016300014, -116.40808170799988 52.230911216000095, -116.26554204699988 52.45799323100016, -116.8287278069999 53.018164824000166, -117.23602253999996 53.05721554400003, -117.14122802399999 53.138154238000084, -117.59567253799986 53.30562946900011, -117.8690033709999 53.23147026000015, -117.73165847799993 53.395942016000106, -118.39742459799987 53.712315834000094, -118.14308207199997 54.02778996200004, -118.38688724599984 53.88679352500003, -118.84734120699983 53.91935237400003, -118.07782491799998 54.17790895100018, -118.97656146499992 54.14158944900015, -119.40904446399992 54.22785758599997, -119.17801571599989 54.3655238070001, -119.57602651799999 54.570914521000134, -119.53217119799996 54.43129661000006, -119.75755442299999 54.390851621000195, -120.09222206899994 54.59540549000019, -120.11698122199994 54.48965823000003, -120.35815347599993 54.562817571000096, -120.76857101599995 54.88015707800008, -121.07191284999999 55.401721912000085, -121.66574946299994 55.64029419100018, -121.02832805799994 55.61237119000003, -120.69287214999991 55.77884778200013, -120.4847553269999 55.615150019, -119.53978762899999 55.81661188700008)), ((-122.35262323399996 57.17365105300007, -122.03159599599985 57.06142550800013, -121.72261829499996 57.32260136500008, -121.35656031799999 57.31920256700005, -121.32639207799997 57.58314462600009, -120.41954791799998 58.12759405600019, -119.05249682799996 58.28484735300003, -118.89698908899999 58.25578571, -118.85862697399995 58.04332106900006, -118.6330412769999 58.039520218000064, -118.8084198869999 57.96560036200009, -118.6595759 57.917065624000145, -118.8522274099999 57.64439555600012, -118.08709590599994 57.796128404000115, -117.32690021999991 57.44549018999999, -118.03505421999989 56.912107864999996, -117.80860105099998 56.71727848800009, -118.07687535999992 56.44390232699999, -117.62094187099996 56.401066968000066, -118.15757686699999 56.281027451, -118.63057645699996 56.34628191100012, -118.5047231069999 56.46047111100012, -118.79942300399989 56.59275062400019, -119.53131884499999 56.603453973, -120.31208217699992 56.32719623700018, -120.7274157409999 56.8656765880001, -120.96237154799996 56.70870330500014, -120.81214147099996 56.50518747900014, -121.04955475999986 56.54851672900003, -120.83473125099994 56.292343261000156, -121.08994319399994 56.23708073500006, -121.56591092799994 56.44685002600011, -121.72897557699991 56.189492146000134, -122.07536929899993 56.17600080000011, -122.16110867299989 56.032073165999975, -122.92933784099989 56.88113024800009, -122.80983638599997 57.08223656000007, -122.35262323399996 57.17365105300007)))",2,0.0008155366645932683
12,6,13.0,Alberta-British Columbia foothills forests,5.0,Temperate Conifer Forests,Nearctic,NE05,2,345,62.3338211208,17.1336393373,Nature Could Reach Half Protected,#5DAD4C,#458970,#7BC141,CC-BY 4.0,"MULTIPOLYGON (((-119.53978762899999 55.81661188700008, -118.86739211899999 55.686395889000096, -119.03780881399996 55.54777383300001, -118.24373646799995 55.48203417500008, -118.68316646399984 55.37932257300014, -119.95364209299998 55.52825038600014, -120.12089060799991 55.17179986500008, -120.06817812999998 54.89795508100019, -119.62222113099989 54.731554592000066, -118.91010977199994 54.820980673000065, -118.48535182199993 54.60334981500017, -117.39824743699995 54.732896077000134, -117.31861048699994 54.58916385000015, -117.18357170099989 54.66563098800003, -117.12757125299987 54.424634484000194, -116.81994668899995 54.37209802700016, -116.39312844699998 54.52753872500017, -116.55222180899983 54.67886611200015, -116.21134956599997 54.76446089800015, -116.75264950799993 54.91502102600015, -116.83734204399997 55.10965440100017, -116.00875149499996 55.058009919000085, -116.12988187099995 55.20443272800014, -115.99909185599995 55.295258923000176, -115.86501401299995 55.16194557100005, -115.72238895199996 55.26132920200007, -115.32753074099998 55.14985278500012, -115.06519260699997 55.3539272860001, -114.33965247499998 55.170981117, -115.48634991199998 54.202689295000084, -116.29425002299996 54.23709381000003, -115.85375023399985 54.06409259100013, -115.37641094399987 54.13193820300006, -115.17983360899984 53.91699730600004, -115.43607354299996 53.869410930000015, -114.99323091899998 53.71000575500017, -115.32729402799987 53.799853308000195, -115.45761176399992 53.63345087500011, -114.93633336199997 53.502713672000084, -114.81632071199999 53.02067127099997, -114.25647737899999 52.96643438900003, -114.91860198599989 52.398029678, -114.96366943399994 52.16681254100013, -114.71024993299994 52.00668241000011, -114.81778092299993 51.80268605800018, -114.57002929499987 51.66671630600018, -114.56228667999989 51.151759196000114, -114.34969444799992 50.943853368000134, -114.42842991799995 50.54758946500016, -114.69577778699994 50.616823605000036, -114.70738445299997 50.94000813800017, -115.17064705299993 51.288891672000034, -115.45243060299993 51.79911016300014, -116.40808170799988 52.230911216000095, -116.26554204699988 52.45799323100016, -116.8287278069999 53.018164824000166, -117.23602253999996 53.05721554400003, -117.14122802399999 53.138154238000084, -117.59567253799986 53.30562946900011, -117.8690033709999 53.23147026000015, -117.73165847799993 53.395942016000106, -118.39742459799987 53.712315834000094, -118.14308207199997 54.02778996200004, -118.38688724599984 53.88679352500003, -118.84734120699983 53.91935237400003, -118.07782491799998 54.17790895100018, -118.97656146499992 54.14158944900015, -119.40904446399992 54.22785758599997, -119.17801571599989 54.3655238070001, -119.57602651799999 54.570914521000134, -119.53217119799996 54.43129661000006, -119.75755442299999 54.390851621000195, -120.09222206899994 54.59540549000019, -120.11698122199994 54.48965823000003, -120.35815347599993 54.562817571000096, -120.76857101599995 54.88015707800008, -121.07191284999999 55.401721912000085, -121.66574946299994 55.64029419100018, -121.02832805799994 55.61237119000003, -120.69287214999991 55.77884778200013, -120.4847553269999 55.615150019, -119.53978762899999 55.81661188700008)), ((-122.35262323399996 57.17365105300007, -122.03159599599985 57.06142550800013, -121.72261829499996 57.32260136500008, -121.35656031799999 57.31920256700005, -121.32639207799997 57.58314462600009, -120.41954791799998 58.12759405600019, -119.05249682799996 58.28484735300003, -118.89698908899999 58.25578571, -118.85862697399995 58.04332106900006, -118.6330412769999 58.039520218000064, -118.8084198869999 57.96560036200009, -118.6595759 57.917065624000145, -118.8522274099999 57.64439555600012, -118.08709590599994 57.796128404000115, -117.32690021999991 57.44549018999999, -118.03505421999989 56.912107864999996, -117.80860105099998 56.71727848800009, -118.07687535999992 56.44390232699999, -117.62094187099996 56.401066968000066, -118.15757686699999 56.281027451, -118.63057645699996 56.34628191100012, -118.5047231069999 56.46047111100012, -118.79942300399989 56.59275062400019, -119.53131884499999 56.603453973, -120.31208217699992 56.32719623700018, -120.7274157409999 56.8656765880001, -120.96237154799996 56.70870330500014, -120.81214147099996 56.50518747900014, -121.04955475999986 56.54851672900003, -120.83473125099994 56.292343261000156, -121.08994319399994 56.23708073500006, -121.56591092799994 56.44685002600011, -121.72897557699991 56.189492146000134, -122.07536929899993 56.17600080000011, -122.16110867299989 56.032073165999975, -122.92933784099989 56.88113024800009, -122.80983638599997 57.08223656000007, -122.35262323399996 57.17365105300007)))",2,0.0009182325143893754
12,7,13.0,Alberta-British Columbia foothills forests,5.0,Temperate Conifer Forests,Nearctic,NE05,2,345,62.3338211208,17.1336393373,Nature Could Reach Half Protected,#5DAD4C,#458970,#7BC141,CC-BY 4.0,"MULTIPOLYGON (((-119.53978762899999 55.81661188700008, -118.86739211899999 55.686395889000096, -119.03780881399996 55.54777383300001, -118.24373646799995 55.48203417500008, -118.68316646399984 55.37932257300014, -119.95364209299998 55.52825038600014, -120.12089060799991 55.17179986500008, -120.06817812999998 54.89795508100019, -119.62222113099989 54.731554592000066, -118.91010977199994 54.820980673000065, -118.48535182199993 54.60334981500017, -117.39824743699995 54.732896077000134, -117.31861048699994 54.58916385000015, -117.18357170099989 54.66563098800003, -117.12757125299987 54.424634484000194, -116.81994668899995 54.37209802700016, -116.39312844699998 54.52753872500017, -116.55222180899983 54.67886611200015, -116.21134956599997 54.76446089800015, -116.75264950799993 54.91502102600015, -116.83734204399997 55.10965440100017, -116.00875149499996 55.058009919000085, -116.12988187099995 55.20443272800014, -115.99909185599995 55.295258923000176, -115.86501401299995 55.16194557100005, -115.72238895199996 55.26132920200007, -115.32753074099998 55.14985278500012, -115.06519260699997 55.3539272860001, -114.33965247499998 55.170981117, -115.48634991199998 54.202689295000084, -116.29425002299996 54.23709381000003, -115.85375023399985 54.06409259100013, -115.37641094399987 54.13193820300006, -115.17983360899984 53.91699730600004, -115.43607354299996 53.869410930000015, -114.99323091899998 53.71000575500017, -115.32729402799987 53.799853308000195, -115.45761176399992 53.63345087500011, -114.93633336199997 53.502713672000084, -114.81632071199999 53.02067127099997, -114.25647737899999 52.96643438900003, -114.91860198599989 52.398029678, -114.96366943399994 52.16681254100013, -114.71024993299994 52.00668241000011, -114.81778092299993 51.80268605800018, -114.57002929499987 51.66671630600018, -114.56228667999989 51.151759196000114, -114.34969444799992 50.943853368000134, -114.42842991799995 50.54758946500016, -114.69577778699994 50.616823605000036, -114.70738445299997 50.94000813800017, -115.17064705299993 51.288891672000034, -115.45243060299993 51.79911016300014, -116.40808170799988 52.230911216000095, -116.26554204699988 52.45799323100016, -116.8287278069999 53.018164824000166, -117.23602253999996 53.05721554400003, -117.14122802399999 53.138154238000084, -117.59567253799986 53.30562946900011, -117.8690033709999 53.23147026000015, -117.73165847799993 53.395942016000106, -118.39742459799987 53.712315834000094, -118.14308207199997 54.02778996200004, -118.38688724599984 53.88679352500003, -118.84734120699983 53.91935237400003, -118.07782491799998 54.17790895100018, -118.97656146499992 54.14158944900015, -119.40904446399992 54.22785758599997, -119.17801571599989 54.3655238070001, -119.57602651799999 54.570914521000134, -119.53217119799996 54.43129661000006, -119.75755442299999 54.390851621000195, -120.09222206899994 54.59540549000019, -120.11698122199994 54.48965823000003, -120.35815347599993 54.562817571000096, -120.76857101599995 54.88015707800008, -121.07191284999999 55.401721912000085, -121.66574946299994 55.64029419100018, -121.02832805799994 55.61237119000003, -120.69287214999991 55.77884778200013, -120.4847553269999 55.615150019, -119.53978762899999 55.81661188700008)), ((-122.35262323399996 57.17365105300007, -122.03159599599985 57.06142550800013, -121.72261829499996 57.32260136500008, -121.35656031799999 57.31920256700005, -121.32639207799997 57.58314462600009, -120.41954791799998 58.12759405600019, -119.05249682799996 58.28484735300003, -118.89698908899999 58.25578571, -118.85862697399995 58.04332106900006, -118.6330412769999 58.039520218000064, -118.8084198869999 57.96560036200009, -118.6595759 57.917065624000145, -118.8522274099999 57.64439555600012, -118.08709590599994 57.796128404000115, -117.32690021999991 57.44549018999999, -118.03505421999989 56.912107864999996, -117.80860105099998 56.71727848800009, -118.07687535999992 56.44390232699999, -117.62094187099996 56.401066968000066, -118.15757686699999 56.281027451, -118.63057645699996 56.34628191100012, -118.5047231069999 56.46047111100012, -118.79942300399989 56.59275062400019, -119.53131884499999 56.603453973, -120.31208217699992 56.32719623700018, -120.7274157409999 56.8656765880001, -120.96237154799996 56.70870330500014, -120.81214147099996 56.50518747900014, -121.04955475999986 56.54851672900003, -120.83473125099994 56.292343261000156, -121.08994319399994 56.23708073500006, -121.56591092799994 56.44685002600011, -121.72897557699991 56.189492146000134, -122.07536929899993 56.17600080000011, -122.16110867299989 56.032073165999975, -122.92933784099989 56.88113024800009, -122.80983638599997 57.08223656000007, -122.35262323399996 57.17365105300007)))",2,0.0017604044416358218
16,4,17.0,Allegheny Highlands forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic,NE04,2,328,24.0385866418,7.95875071444,Nature Could Reach Half Protected,#C8EBB1,#00734C,#7BC141,CC-BY 4.0,"POLYGON ((-75.40898957999997 43.039744030000065, -75.41955723199999 42.84398685000008, -75.31226210799997 42.962186013000064, -74.51664626799999 42.65762742100003, -73.99869394699994 42.65681109700017, -73.84203392599989 42.43575426200016, -74.02241256099995 41.958746650000194, -75.02851608499992 41.078101039000046, -75.65628295699997 40.868742699000165, -75.63251002299995 41.00853578900012, -75.98058697599998 41.07464781200008, -75.60065063799988 41.255178061000095, -75.4583666129999 41.727683440000135, -76.12599172799997 41.19392643500004, -77.08802904399994 41.355224724000095, -77.60928424999992 41.10615331200006, -77.98809294999995 41.19525920600012, -78.56457116499996 41.046099846000004, -78.79706037199992 41.146491680000054, -78.69343662999984 41.27143035800003, -79.07139717899992 41.182898037000086, -79.33382201999996 41.238726957000154, -79.36335365499991 41.43462887900006, -79.99681422199995 41.446598822000055, -79.6887597519999 41.56343946800001, -79.50434965899996 41.88789138600009, -79.10937295999997 41.93482543600015, -78.92109419399998 42.12511435800019, -79.02332941899988 42.23163601700014, -78.90638777999999 42.62905428100004, -78.43830867099996 42.88762897200007, -78.0887576639999 42.90217859900014, -77.84324438299996 42.666511891000084, -77.80352915899988 42.796150148000095, -77.30489538299997 42.864648002000195, -76.8894601209999 42.543318003000024, -76.31926596499983 42.962487782000096, -75.40898957999997 43.039744030000065), (-74.1286243539999 42.34027657500002, -74.89030918699996 41.96956893800018, -74.4618154019999 41.81377592600012, -74.06726535299993 42.08452579200008, -74.1286243539999 42.34027657500002))",2,9.612268244763772e-06
16,5,17.0,Allegheny Highlands forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic,NE04,2,328,24.0385866418,7.95875071444,Nature Could Reach Half Protected,#C8EBB1,#00734C,#7BC141,CC-BY 4.0,"POLYGON ((-75.40898957999997 43.039744030000065, -75.41955723199999 42.84398685000008, -75.31226210799997 42.962186013000064, -74.51664626799999 42.65762742100003, -73.99869394699994 42.65681109700017, -73.84203392599989 42.43575426200016, -74.02241256099995 41.958746650000194, -75.02851608499992 41.078101039000046, -75.65628295699997 40.868742699000165, -75.63251002299995 41.00853578900012, -75.98058697599998 41.07464781200008, -75.60065063799988 41.255178061000095, -75.4583666129999 41.727683440000135, -76.12599172799997 41.19392643500004, -77.08802904399994 41.355224724000095, -77.60928424999992 41.10615331200006, -77.98809294999995 41.19525920600012, -78.56457116499996 41.046099846000004, -78.79706037199992 41.146491680000054, -78.69343662999984 41.27143035800003, -79.07139717899992 41.182898037000086, -79.33382201999996 41.238726957000154, -79.36335365499991 41.43462887900006, -79.99681422199995 41.446598822000055, -79.6887597519999 41.56343946800001, -79.50434965899996 41.88789138600009, -79.10937295999997 41.93482543600015, -78.92109419399998 42.12511435800019, -79.02332941899988 42.23163601700014, -78.90638777999999 42.62905428100004, -78.43830867099996 42.88762897200007, -78.0887576639999 42.90217859900014, -77.84324438299996 42.666511891000084, -77.80352915899988 42.796150148000095, -77.30489538299997 42.864648002000195, -76.8894601209999 42.543318003000024, -76.31926596499983 42.962487782000096, -75.40898957999997 43.039744030000065), (-74.1286243539999 42.34027657500002, -74.89030918699996 41.96956893800018, -74.4618154019999 41.81377592600012, -74.06726535299993 42.08452579200008, -74.1286243539999 42.34027657500002))",3023,0.001700644288617234
16,6,17.0,Allegheny Highlands forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic,NE04,2,328,24.0385866418,7.95875071444,Nature Could Reach Half Protected,#C8EBB1,#00734C,#7BC141,CC-BY 4.0,"POLYGON ((-75.40898957999997 43.039744030000065, -75.41955723199999 42.84398685000008, -75.31226210799997 42.962186013000064, -74.51664626799999 42.65762742100003, -73.99869394699994 42.65681109700017, -73.84203392599989 42.43575426200016, -74.02241256099995 41.958746650000194, -75.02851608499992 41.078101039000046, -75.65628295699997 40.868742699000165, -75.63251002299995 41.00853578900012, -75.98058697599998 41.07464781200008, -75.60065063799988 41.255178061000095, -75.4583666129999 41.727683440000135, -76.12599172799997 41.19392643500004, -77.08802904399994 41.355224724000095, -77.60928424999992 41.10615331200006, -77.98809294999995 41.19525920600012, -78.56457116499996 41.046099846000004, -78.79706037199992 41.146491680000054, -78.69343662999984 41.27143035800003, -79.07139717899992 41.182898037000086, -79.33382201999996 41.238726957000154, -79.36335365499991 41.43462887900006, -79.99681422199995 41.446598822000055, -79.6887597519999 41.56343946800001, -79.50434965899996 41.88789138600009, -79.10937295999997 41.93482543600015, -78.92109419399998 42.12511435800019, -79.02332941899988 42.23163601700014, -78.90638777999999 42.62905428100004, -78.43830867099996 42.88762897200007, -78.0887576639999 42.90217859900014, -77.84324438299996 42.666511891000084, -77.80352915899988 42.796150148000095, -77.30489538299997 42.864648002000195, -76.8894601209999 42.543318003000024, -76.31926596499983 42.962487782000096, -75.40898957999997 43.039744030000065), (-74.1286243539999 42.34027657500002, -74.89030918699996 41.96956893800018, -74.4618154019999 41.81377592600012, -74.06726535299993 42.08452579200008, -74.1286243539999 42.34027657500002))",3242,0.002053513321441956
16,7,17.0,Allegheny Highlands forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic,NE04,2,328,24.0385866418,7.95875071444,Nature Could Reach Half Protected,#C8EBB1,#00734C,#7BC141,CC-BY 4.0,"POLYGON ((-75.40898957999997 43.039744030000065, -75.41955723199999 42.84398685000008, -75.31226210799997 42.962186013000064, -74.51664626799999 42.65762742100003, -73.99869394699994 42.65681109700017, -73.84203392599989 42.43575426200016, -74.02241256099995 41.958746650000194, -75.02851608499992 41.078101039000046, -75.65628295699997 40.868742699000165, -75.63251002299995 41.00853578900012, -75.98058697599998 41.07464781200008, -75.60065063799988 41.255178061000095, -75.4583666129999 41.727683440000135, -76.12599172799997 41.19392643500004, -77.08802904399994 41.355224724000095, -77.60928424999992 41.10615331200006, -77.98809294999995 41.19525920600012, -78.56457116499996 41.046099846000004, -78.79706037199992 41.146491680000054, -78.69343662999984 41.27143035800003, -79.07139717899992 41.182898037000086, -79.33382201999996 41.238726957000154, -79.36335365499991 41.43462887900006, -79.99681422199995 41.446598822000055, -79.6887597519999 41.56343946800001, -79.50434965899996 41.88789138600009, -79.10937295999997 41.93482543600015, -78.92109419399998 42.12511435800019, -79.02332941899988 42.23163601700014, -78.90638777999999 42.62905428100004, -78.43830867099996 42.88762897200007, -78.0887576639999 42.90217859900014, -77.84324438299996 42.666511891000084, -77.80352915899988 42.796150148000095, -77.30489538299997 42.864648002000195, -76.8894601209999 42.543318003000024, -76.31926596499983 42.962487782000096, -75.40898957999997 43.039744030000065), (-74.1286243539999 42.34027657500002, -74.89030918699996 41.96956893800018, -74.4618154019999 41.81377592600012, -74.06726535299993 42.08452579200008, -74.1286243539999 42.34027657500002))",1823,0.0022137622192012667
16,8,17.0,Allegheny Highlands forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic,NE04,2,328,24.0385866418,7.95875071444,Nature Could Reach Half Protected,#C8EBB1,#00734C,#7BC141,CC-BY 4.0,"POLYGON ((-75.40898957999997 43.039744030000065, -75.41955723199999 42.84398685000008, -75.31226210799997 42.962186013000064, -74.51664626799999 42.65762742100003, -73.99869394699994 42.65681109700017, -73.84203392599989 42.43575426200016, -74.02241256099995 41.958746650000194, -75.02851608499992 41.078101039000046, -75.65628295699997 40.868742699000165, -75.63251002299995 41.00853578900012, -75.98058697599998 41.07464781200008, -75.60065063799988 41.255178061000095, -75.4583666129999 41.727683440000135, -76.12599172799997 41.19392643500004, -77.08802904399994 41.355224724000095, -77.60928424999992 41.10615331200006, -77.98809294999995 41.19525920600012, -78.56457116499996 41.046099846000004, -78.79706037199992 41.146491680000054, -78.69343662999984 41.27143035800003, -79.07139717899992 41.182898037000086, -79.33382201999996 41.238726957000154, -79.36335365499991 41.43462887900006, -79.99681422199995 41.446598822000055, -79.6887597519999 41.56343946800001, -79.50434965899996 41.88789138600009, -79.10937295999997 41.93482543600015, -78.92109419399998 42.12511435800019, -79.02332941899988 42.23163601700014, -78.90638777999999 42.62905428100004, -78.43830867099996 42.88762897200007, -78.0887576639999 42.90217859900014, -77.84324438299996 42.666511891000084, -77.80352915899988 42.796150148000095, -77.30489538299997 42.864648002000195, -76.8894601209999 42.543318003000024, -76.31926596499983 42.962487782000096, -75.40898957999997 43.039744030000065), (-74.1286243539999 42.34027657500002, -74.89030918699996 41.96956893800018, -74.4618154019999 41.81377592600012, -74.06726535299993 42.08452579200008, -74.1286243539999 42.34027657500002))",465,0.001914233157047597
16,9,17.0,Allegheny Highlands forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic,NE04,2,328,24.0385866418,7.95875071444,Nature Could Reach Half Protected,#C8EBB1,#00734C,#7BC141,CC-BY 4.0,"POLYGON ((-75.40898957999997 43.039744030000065, -75.41955723199999 42.84398685000008, -75.31226210799997 42.962186013000064, -74.51664626799999 42.65762742100003, -73.99869394699994 42.65681109700017, -73.84203392599989 42.43575426200016, -74.02241256099995 41.958746650000194, -75.02851608499992 41.078101039000046, -75.65628295699997 40.868742699000165, -75.63251002299995 41.00853578900012, -75.98058697599998 41.07464781200008, -75.60065063799988 41.255178061000095, -75.4583666129999 41.727683440000135, -76.12599172799997 41.19392643500004, -77.08802904399994 41.355224724000095, -77.60928424999992 41.10615331200006, -77.98809294999995 41.19525920600012, -78.56457116499996 41.046099846000004, -78.79706037199992 41.146491680000054, -78.69343662999984 41.27143035800003, -79.07139717899992 41.182898037000086, -79.33382201999996 41.238726957000154, -79.36335365499991 41.43462887900006, -79.99681422199995 41.446598822000055, -79.6887597519999 41.56343946800001, -79.50434965899996 41.88789138600009, -79.10937295999997 41.93482543600015, -78.92109419399998 42.12511435800019, -79.02332941899988 42.23163601700014, -78.90638777999999 42.62905428100004, -78.43830867099996 42.88762897200007, -78.0887576639999 42.90217859900014, -77.84324438299996 42.666511891000084, -77.80352915899988 42.796150148000095, -77.30489538299997 42.864648002000195, -76.8894601209999 42.543318003000024, -76.31926596499983 42.962487782000096, -75.40898957999997 43.039744030000065), (-74.1286243539999 42.34027657500002, -74.89030918699996 41.96956893800018, -74.4618154019999 41.81377592600012, -74.06726535299993 42.08452579200008, -74.1286243539999 42.34027657500002))",143,0.00036336253577567404
